X,Y,Z,Z_Dither,Bregma_AP,Bregma_DV,Bregma_ML,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,ID,Acronym
315.6001,82.8823,201.764,202.3533,305.899,-1602.0579,2190.0029,42661.8706,2034.9765,0,0,Left,625,SSpul5
299.8021,83.1528,201.7903,202.6704,305.2434,-1608.821,1795.0529,30193.0851,1373.2128,0,0,Left,844,MOp6a
301.8793,83.1455,201.7952,202.4937,305.1191,-1608.6386,1846.9813,37753.4045,1607.573,0,0,Left,844,MOp6a
309.2147,83.0474,201.7953,203.1673,305.1182,-1606.1841,2030.368,18871.25,2566.1667,0,0,Left,648,MOp5
298.8075,84.2252,201.7369,202.5718,306.5772,-1635.6288,1770.1868,18088.3226,1434.8065,0,0,Left,844,MOp6a
309.2408,84.1357,201.7594,201.2219,306.0161,-1633.3931,2031.0202,35272.6545,2365.7455,0,0,Left,648,MOp5
312.4161,84.0676,201.753,201.8266,306.1754,-1631.6892,2110.4031,26621.8333,2425.875,0,0,Left,648,MOp5
313.48,84.041,201.749,200.3454,306.2746,-1631.0253,2137.0012,49964.5893,2312.1071,0,0,Left,648,MOp5
306.0883,84.1857,201.7585,202.7752,306.0365,-1634.6422,1952.2071,22159.6905,2025.0952,0,0,Left,844,MOp6a
316.6895,83.9504,201.7308,200.7171,306.7292,-1628.7607,2217.2378,28678.4054,2677.6757,0,0,Left,625,SSpul5
300.8782,84.2254,201.7452,202.9878,306.3706,-1635.6359,1821.9544,22968.6364,1240.2727,0,0,Left,844,MOp6a
322.1066,84.8762,201.6623,201.6717,308.4418,-1651.9061,2352.6651,18794.5526,820.4211,0,0,Left,625,SSpul5
296.787,85.284,201.6752,202.095,308.1197,-1662.0991,1719.675,19843.186,1069.3488,0,0,Left,844,MOp6a
312.4376,85.1595,201.7216,201.1668,306.9605,-1658.9875,2110.9393,37948.9608,3371.2745,0,0,Left,648,MOp5
311.378,85.1823,201.723,202.4033,306.9258,-1659.5568,2084.4506,30372.0833,1904.7778,0,0,Left,648,MOp5
313.4999,85.1349,201.7192,201.7684,307.0189,-1658.3715,2137.4981,26629.2273,2579.3636,0,0,Left,625,SSpul5
315.6334,85.0802,201.7115,200.4065,307.2125,-1657.0038,2190.8355,40790.3636,1675.2121,0,0,Left,625,SSpul5
153.0848,87.8844,198.3741,199.7986,390.6473,-1727.1098,-1872.879,12734.1304,4017.6304,0,0,Right,844,MOp6a
305.0745,85.2776,201.7146,201.1864,307.1354,-1661.9399,1926.8622,27724.4419,4100.9767,0,0,Left,844,MOp6a
310.3212,85.2031,201.7235,203.0228,306.9134,-1660.0786,2058.0298,49227.8,1854.9692,0,0,Left,844,MOp6a
316.7047,85.0502,201.706,201.8141,307.3506,-1656.2541,2217.6187,32628.6818,1625.5227,0,0,Left,625,SSpul5
318.8693,86.0865,201.6695,200.2744,308.2634,-1682.1633,2271.7318,18507.9655,1384.3448,0,0,Left,625,SSpul5
307.1953,86.335,201.6807,202.1954,307.9834,-1688.3752,1979.8831,17211.4194,1659.7419,0,0,Left,844,MOp6a
312.4591,86.2494,201.6899,201.7958,307.7537,-1686.2338,2111.4782,28165.3455,1710.1273,0,0,Left,648,MOp5
304.0658,86.3626,201.6671,201.019,308.3221,-1689.0649,1901.6444,20551.5102,1469.6327,0,0,Left,844,MOp6a
317.7932,86.1179,201.6756,202.608,308.109,-1682.9471,2244.8298,38269.6792,1521.3208,0,0,Left,625,SSpul5
325.3835,85.8688,201.6137,202.1156,309.6587,-1676.7202,2434.5874,19000.6923,713.6731,0,0,Left,625,SSpul5
314.5837,86.202,201.6874,201.0528,307.8151,-1685.0503,2164.5914,21055.3438,1497,0,0,Left,625,SSpul5
305.1389,87.4318,201.6297,201.7946,309.2569,-1715.7958,1928.4729,18453.7143,1661.2286,0,0,Left,844,MOp6a
321.0401,87.1223,201.6348,200.1453,309.1292,-1708.0565,2326.0014,24747.8222,1226.9111,0,0,Left,625,SSpul5
323.209,87.0534,201.6192,202.6298,309.5208,-1706.3352,2380.2251,21312.9333,989.2444,0,0,Left,625,SSpul5
306.1806,87.4241,201.6357,202.08,309.1084,-1715.6029,1954.5148,39556.6296,1440.5741,0,0,Left,844,MOp6a
313.54,87.3163,201.6587,202.1862,308.5323,-1712.9067,2138.501,38552.1786,1727.4286,0,0,Left,945,SSpul6a
309.3193,87.3892,201.65,202.2872,308.7492,-1714.7299,2032.9834,33509.5769,2242.8462,0,0,Left,844,MOp6a
314.6209,88.3831,201.6295,201.7814,309.263,-1739.5766,2165.5231,29476.9,1787.34,0,0,Left,945,SSpul6a
319.9711,88.2534,201.6201,200.1579,309.4963,-1736.336,2299.2779,22289.6279,1656.0233,0,0,Left,625,SSpul5
315.702,89.4498,201.6021,201.2971,309.9479,-1766.2443,2192.5494,18735.7317,2486.9024,0,0,Left,945,SSpul6a
323.2241,89.2601,201.5857,203.0633,310.3587,-1761.5033,2380.602,21707.2051,1112.9231,0,0,Left,625,SSpul5
321.0605,89.3214,201.5951,200.4346,310.1226,-1763.0345,2326.5137,31304.0893,1106.7321,0,0,Left,625,SSpul5
313.5803,89.4899,201.5973,202.9261,310.0687,-1767.2484,2139.5075,22557,1461.2553,0,0,Left,945,SSpul6a
324.3096,89.2277,201.5798,200.3675,310.5047,-1760.6918,2407.7412,22291.6735,863.449,0,0,Left,625,SSpul5
322.1503,90.3895,201.5719,200.2392,310.7029,-1789.7366,2353.7571,24269.3966,981.7414,0,0,Left,625,SSpul5
325.403,90.2977,201.559,201.3606,311.0251,-1787.4428,2435.0753,16432.2424,817.0606,0,0,Left,625,SSpul5
321.0819,91.5118,201.5539,202.1535,311.1513,-1817.7938,2327.0484,15853.5,793.7,0,0,Left,945,SSpul6a
324.3234,91.4289,201.5477,200.6347,311.3076,-1815.7223,2408.084,12675.3333,902.7333,0,0,Left,945,SSpul6a
320.019,92.6272,201.5319,202.1806,311.7024,-1845.681,2300.4762,15356.2444,975.5333,0,0,Left,945,SSpul6a
331.9639,92.3098,201.5075,201.5092,312.3135,-1837.7459,2599.0982,12369.3,592.7667,0,0,Left,625,SSpul5
281.4393,61.8536,206.0503,207.4841,198.7433,-1076.3397,1335.9823,19164.717,5035.3019,0,0,Left,648,MOp5
272.3227,61.4518,206.0399,206.6243,199.0026,-1066.294,1108.0681,14091.25,1236.375,0,0,Left,648,MOp5
269.372,62.3662,205.9779,204.7614,200.5513,-1089.1543,1034.3003,11295.7619,1214,0,0,Left,767,MOs5
276.4427,63.834,205.9637,206.1014,200.9084,-1125.8491,1211.0672,15641.881,1454.5238,0,0,Left,648,MOp5
282.5509,64.0692,205.96,205.8402,201.0008,-1131.7296,1363.7715,16630.3438,2024.75,0,0,Left,648,MOp5
282.5966,65.1585,205.9137,206.6089,202.1574,-1158.9629,1364.9153,18896.85,2004.375,0,0,Left,648,MOp5
283.6217,65.1877,205.9102,207.1392,202.244,-1159.6927,1390.5426,27913.1781,4964.6575,0,0,Left,648,MOp5
273.5157,65.8494,205.857,206.2239,203.574,-1176.2343,1137.8915,22206.7805,1149.0732,0,0,Left,648,MOp5
280.6009,66.1751,205.8686,207.2386,203.2842,-1184.3775,1315.0235,20009,3333.0179,0,0,Left,648,MOp5
286.7539,66.3452,205.8481,207.2323,203.7979,-1188.629,1468.8465,17548.3019,2179.1509,0,0,Left,648,MOp5
278.6163,67.175,205.8173,207.0609,204.5684,-1209.3754,1265.4076,24117.1194,1753.5821,0,0,Left,648,MOp5
275.58,67.0338,205.812,205.1586,204.6998,-1205.8446,1189.4998,17165.2083,1282.7292,0,0,Left,648,MOp5
283.7163,67.3612,205.8132,205.6611,204.6703,-1214.0312,1392.9064,17234.36,2527.8,0,0,Left,648,MOp5
270.5594,66.7669,205.7949,207.0517,205.127,-1199.1736,1063.9853,14952.0938,961.2812,0,0,Left,1021,MOs6a
290.9376,67.4767,205.7699,204.7418,205.7522,-1216.9171,1573.4388,20671.6552,1442.8276,0,0,Left,648,MOp5
284.7421,67.3893,205.81,204.9059,204.7503,-1214.7326,1418.5525,27772.6111,2102.8333,0,0,Left,648,MOp5
271.5595,66.8225,205.7989,205.2422,205.0269,-1200.5623,1088.9877,13605.2,1202.5091,0,0,Left,844,MOp6a
276.6415,68.1622,205.7615,206.1967,205.9634,-1234.0548,1216.037,19804.8929,1608.8571,0,0,Left,844,MOp6a
287.8774,68.5398,205.7465,206.615,206.3367,-1243.4959,1496.9351,17741.1333,2540.6333,0,0,Left,648,MOp5
289.9444,68.5643,205.7331,206.7953,206.6725,-1244.1074,1548.6088,26202.2759,2182.1379,0,0,Left,648,MOp5
277.6535,68.2095,205.7632,205.3663,205.9198,-1235.2367,1241.3383,25557.7143,1544.4762,0,0,Left,648,MOp5
290.9806,68.5701,205.7248,206.0146,206.8797,-1244.2531,1574.5139,31978.9881,1955.4643,0,0,Left,648,MOp5
284.7907,68.4736,205.7595,204.5116,206.0128,-1241.8403,1419.7676,40453.6389,2324.3056,0,0,Left,648,MOp5
283.7655,68.4445,205.7621,206.8921,205.9478,-1241.1117,1394.1374,26584.7391,1842.6087,0,0,Left,648,MOp5
281.7721,69.4562,205.7115,204.6328,207.2119,-1266.4043,1344.3016,28901.2394,2173.9014,0,0,Left,648,MOp5
276.6939,69.2399,205.7074,205.0024,207.3156,-1260.9978,1217.3463,27829.5,1477.8,0,0,Left,844,MOp6a
287.9248,69.6256,205.6967,204.7156,207.5821,-1270.6403,1498.121,27225.8971,2193.5,0,0,Left,648,MOp5
285.8669,69.5825,205.7047,204.8328,207.3833,-1269.5627,1446.6716,26511.3438,1872.5312,0,0,Left,648,MOp5
278.7729,70.4091,205.655,207.0806,208.6239,-1290.2266,1269.323,20782,1447.15,0,0,Left,844,MOp6a
291.0249,69.6607,205.678,207.1462,208.0496,-1271.5186,1575.6213,25170.0909,3774.3485,0,0,Left,648,MOp5
282.8451,70.5704,205.6564,206.472,208.5906,-1294.2604,1371.1277,29492.7719,1708.386,0,0,Left,648,MOp5
285.9171,70.6634,205.6518,204.3294,208.7039,-1296.5852,1447.9269,17267.0385,4817.2692,0,0,Left,648,MOp5
276.7471,70.3161,205.6522,204.4887,208.696,-1287.9028,1218.6785,23681.25,1297.5312,0,0,Left,844,MOp6a
283.8674,70.6044,205.6555,204.6447,208.613,-1295.1107,1396.6853,32280.3654,1384.9808,0,0,Left,648,MOp5
292.106,70.7539,205.6226,206.5764,209.4338,-1298.8475,1602.6491,34648.2179,3601.0128,0,0,Left,648,MOp5
279.7884,70.4528,205.656,205.6379,208.5997,-1291.3195,1294.71,18666.5532,1296.1064,0,0,Left,648,MOp5
289.0041,70.7262,205.641,206.9187,208.9744,-1298.1551,1525.1018,21414.2,2324.24,0,0,Left,648,MOp5
293.1874,71.8441,205.5673,205.2869,210.8167,-1326.1026,1629.6849,26578.0294,2837.6176,0,0,Left,648,MOp5
283.9199,71.6814,205.6003,205.6479,209.9932,-1322.0354,1397.9972,26153.3404,1812.4043,0,0,Left,648,MOp5
295.2647,71.8396,205.5516,205.9371,211.2112,-1325.9896,1681.6178,24160.0755,1805.2453,0,0,Left,648,MOp5
281.8779,71.6094,205.6008,206.7039,209.9804,-1320.2344,1346.947,23572.186,1681.1163,0,0,Left,844,MOp6a
289.0527,71.8086,205.5893,205.0122,210.2687,-1325.2146,1526.3187,20885.3,1982.9,0,0,Left,648,MOp5
279.8971,72.6012,205.5424,206.3237,211.4392,-1345.0288,1297.4275,25853.2716,1352.716,0,0,Left,844,MOp6a
275.7909,71.3423,205.5944,205.815,210.1407,-1313.5577,1194.7723,12944.4762,801.9524,0,0,Left,844,MOp6a
283.9732,72.7566,205.544,205.4602,211.4002,-1348.9145,1399.3309,23387.481,1828.7722,0,0,Left,648,MOp5
295.307,72.9295,205.5054,204.0482,212.3646,-1353.2381,1682.6751,23335.5909,1847.4091,0,0,Left,648,MOp5
292.1976,72.9255,205.5241,204.8725,211.8978,-1353.1379,1604.9401,26203.6389,2349,0,0,Left,648,MOp5
281.9321,72.6834,205.5438,206.1704,211.4042,-1347.0854,1348.3028,24911.4091,3015,0,0,Left,844,MOp6a
183.8261,72.7685,202.9955,204.4691,275.1135,-1349.2115,-1104.3485,9069.8182,2217.5909,0,0,Right,844,MOp6a
177.8311,73.1713,202.6755,202.0911,283.1129,-1359.2825,-1254.2232,8898.5417,1941.8333,0,0,Right,844,MOp6a
288.0736,72.8689,205.5389,204.5071,211.5265,-1351.7231,1501.839,23528.6053,1794.5263,0,0,Left,648,MOp5
291.1643,72.917,205.5289,205.1851,211.7786,-1352.9256,1579.1087,37279.4167,2536.8194,0,0,Left,648,MOp5
294.3134,74.0172,205.4637,206.4783,213.4072,-1380.4298,1657.836,37374.9802,3395.9802,0,0,Left,648,MOp5
281.9871,73.7559,205.486,206.2761,212.8494,-1373.8977,1349.6775,32888.9167,1404.1833,0,0,Left,844,MOp6a
290.182,73.9841,205.4798,205.4351,213.0062,-1379.602,1554.5508,35135.1351,2424.6081,0,0,Left,648,MOp5
279.9526,73.6732,205.4844,206.5712,212.8905,-1371.8295,1298.815,20113.75,1071.3929,0,0,Left,844,MOp6a
165.8161,75.1612,202.1059,200.7208,297.3529,-1409.0293,-1554.5972,8832.5455,4510.6818,0,0,Right,648,MOp5
175.8024,75.5559,202.5088,201.9887,287.2791,-1418.8972,-1304.9409,10717.7353,2406.3824,0,0,Right,844,MOp6a
281.0251,74.7864,205.4266,204.5492,214.3342,-1399.659,1325.6266,37781.2459,1204.1639,0,0,Left,844,MOp6a
299.5519,75.0766,205.386,204.3047,215.351,-1406.915,1788.7981,25321.6622,2533.9054,0,0,Left,648,MOp5
289.2039,75.0428,205.4272,204.8748,214.32,-1406.0695,1530.0982,29693.6,1968.4615,0,0,Left,648,MOp5
291.2617,75.0763,205.4236,206.3346,214.4111,-1406.9065,1581.5431,27998.9661,2133.2373,0,0,Left,648,MOp5
156.8156,76.8891,201.7518,203.0545,306.2039,-1452.227,-1779.6112,11768.4615,5303.2564,0,0,Right,648,MOp5
287.1513,74.9955,205.4289,205.0161,214.2766,-1404.8863,1478.7825,22017.9744,1516.1538,0,0,Left,648,MOp5
293.3722,76.175,205.3659,204.694,215.8519,-1434.3756,1634.305,27378.9444,2311.7083,0,0,Left,648,MOp5
281.0816,75.856,205.3674,206.5843,215.8139,-1426.3991,1327.0393,23772.1786,1159.375,0,0,Left,844,MOp6a
301.6767,76.1409,205.3296,205.8455,216.7589,-1433.5233,1841.9167,22566.2917,2356.6458,0,0,Left,648,MOp5
288.2828,77.1655,205.3146,205.7312,217.1345,-1459.1382,1507.0689,28960.6765,1586.3529,0,0,Left,844,MOp6a
298.5905,77.2609,205.3017,204.9444,217.4583,-1461.523,1764.7623,26905.3731,2675.2537,0,0,Left,648,MOp5
301.7123,77.2324,205.2882,206.6925,217.7942,-1460.8099,1842.8084,22517.5789,2339.1316,0,0,Left,648,MOp5
294.4511,77.26,205.312,204.07,217.2012,-1461.5005,1661.2785,24810,1750.5294,0,0,Left,648,MOp5
285.214,77.0763,205.3122,205.1347,217.1953,-1456.9074,1430.3509,17359.925,1134.2,0,0,Left,844,MOp6a
287.2587,77.1386,205.314,204.0072,217.1504,-1458.4638,1481.4679,33172.2625,1183.1625,0,0,Left,844,MOp6a
289.3079,77.1895,205.315,206.2627,217.1246,-1459.7364,1532.6978,23403.0417,1372.125,0,0,Left,844,MOp6a
309.0891,78.1852,205.2032,205.7593,219.9197,-1484.6293,2027.2285,27859.75,1675.3125,0,0,Left,625,SSpul5
300.7078,78.3315,205.2495,204.4625,218.762,-1488.2887,1817.6938,36344.194,2837.0149,0,0,Left,648,MOp5
293.4681,78.3277,205.2601,204.9082,218.4964,-1488.1936,1636.7036,20679.7414,1463.8621,0,0,Left,844,MOp6a
292.4395,78.3156,205.2601,204.2315,218.4986,-1487.8905,1610.9884,19017.8621,1341.6207,0,0,Left,844,MOp6a
289.3605,78.2604,205.2581,206.5841,218.5473,-1486.5089,1534.0133,22086.8333,1449.6667,0,0,Left,844,MOp6a
308.034,78.2111,205.2115,205.6627,219.7128,-1485.2764,2000.8505,29356.4062,1756.9219,0,0,Left,648,MOp5
288.3363,78.2356,205.257,203.919,218.5745,-1485.8898,1508.4069,28751.4375,1144.8438,0,0,Left,844,MOp6a
296.5618,78.3462,205.2583,205.2114,218.5435,-1488.6546,1714.0454,22095.2391,2042.8696,0,0,Left,648,MOp5
285.3257,79.2117,205.1938,206.3744,220.1561,-1510.2915,1433.1422,16390.2174,1040.4565,0,0,Left,844,MOp6a
300.7459,79.4163,205.2051,204.3303,219.8735,-1515.407,1818.6483,35654.8136,2443.661,0,0,Left,648,MOp5
294.5452,79.4118,205.2073,205.5283,219.8166,-1515.2953,1663.6296,21087.957,1476.4409,0,0,Left,844,MOp6a
297.6388,79.4261,205.208,205.8308,219.7995,-1515.652,1740.9703,30136.1795,2547.2821,0,0,Left,844,MOp6a
303.8686,79.3842,205.1975,204.3545,220.063,-1514.6047,1896.7159,32017.3372,2498.0581,0,0,Left,648,MOp5
305.9601,79.3513,205.1894,205.9093,220.2653,-1513.7827,1949.0028,26581.0588,2456.6667,0,0,Left,648,MOp5
307.009,79.3316,205.1843,205.5638,220.3919,-1513.2908,1975.2245,28001.9737,2023.8947,0,0,Left,648,MOp5
292.4892,79.3881,205.2054,205.6474,219.8662,-1514.7015,1612.2307,30023.5833,1711.9028,0,0,Left,844,MOp6a
291.514,80.4416,205.1481,204.0292,221.2976,-1541.0395,1587.8491,17454.6667,1402.0833,0,0,Left,844,MOp6a
307.0371,80.4258,205.149,205.2562,221.2759,-1540.6448,1975.9286,44946.2308,2020.7051,0,0,Left,648,MOp5
304.977,81.5468,205.1158,205.9044,222.1052,-1568.6699,1924.4239,44572.0106,2532.2128,0,0,Left,648,MOp5
310.1918,80.3609,205.1345,203.8609,221.6386,-1539.0225,2054.7956,38907.9157,1722.0964,0,0,Left,648,MOp5
305.99,80.4434,205.1523,205.6068,221.1915,-1541.0858,1949.751,39090.119,2009.0476,0,0,Left,648,MOp5
301.8588,81.5746,205.1156,205.6718,222.1093,-1569.366,1846.4697,27317.6026,1852.7436,0,0,Left,844,MOp6a
168.8035,82.7466,201.9983,201.2586,300.0418,-1598.665,-1479.9132,8065.2857,2229.3333,0,0,Right,844,MOp6a
312.3265,81.4103,205.0933,204.2134,222.6669,-1565.2578,2108.1625,21949.6383,1648.0638,0,0,Left,625,SSpul5
146.9887,84.3058,201.3511,200.1768,316.2228,-1637.644,-2025.2817,9846.8846,3086,0,0,Right,648,MOp5
306.0202,81.5332,205.1147,204.8387,222.132,-1568.3298,1950.5056,39488.6818,2768.2727,0,0,Left,648,MOp5
299.7889,81.5818,205.1131,204.197,222.1717,-1569.5459,1794.7214,15116.9688,1703.7188,0,0,Left,844,MOp6a
310.215,81.4587,205.1036,204.8548,222.4102,-1566.4686,2055.374,42435.9863,2058.6438,0,0,Left,625,SSpul5
300.823,81.5794,205.1146,205.2316,222.1353,-1569.4853,1820.5749,24297.5238,1818.3651,0,0,Left,844,MOp6a
296.7402,82.6472,205.0557,205.8687,223.6078,-1596.1805,1718.5056,27351.9626,1774.7383,0,0,Left,844,MOp6a
303.9694,82.6421,205.075,205.6709,223.1252,-1596.0524,1899.236,40601.6,2574.1538,0,0,Left,844,MOp6a
307.0942,82.607,205.0765,205.0554,223.0864,-1595.1741,1977.355,26557.6667,3173.9524,0,0,Left,648,MOp5
314.4648,82.4586,205.0548,206.3488,223.6291,-1591.4643,2161.621,20215.3333,1349.9778,0,0,Left,625,SSpul5
294.6874,82.6271,205.0479,206.3221,223.8015,-1595.6774,1667.1853,13193.7308,1237.0769,0,0,Left,844,MOp6a
313.4043,82.485,205.0605,204.6682,223.4866,-1592.1244,2135.107,18470.9524,1486.7143,0,0,Left,625,SSpul5
311.2911,82.5328,205.0691,206.2653,223.2713,-1593.3199,2082.278,18865,2570.45,0,0,Left,625,SSpul5
309.188,82.5736,205.0744,206.281,223.1411,-1594.3401,2029.6999,43480.6964,2153.3571,0,0,Left,625,SSpul5
308.14,82.5912,205.0758,206.1743,223.1049,-1594.7811,2003.4994,40339.1833,3597.1667,0,0,Left,648,MOp5
304.0032,83.7239,205.0334,204.2569,224.165,-1623.0986,1900.0808,23292.2353,1641.2353,0,0,Left,844,MOp6a
307.1229,83.6942,205.0397,204.7181,224.0081,-1622.3554,1978.0732,46287.9333,2310.9619,0,0,Left,648,MOp5
314.4816,83.5595,205.0296,204.4191,224.2593,-1618.9884,2162.0393,25585.75,1742.5,0,0,Left,625,SSpul5
316.6078,83.506,205.0185,205.8916,224.5363,-1617.6511,2215.1942,26501.4348,1508.5217,0,0,Left,625,SSpul5
312.3665,83.6067,205.0367,204.8578,224.082,-1620.1673,2109.1633,33811.2535,5104.5634,0,0,Left,625,SSpul5
314.4985,84.658,205.0039,205.9588,224.9021,-1646.4508,2162.4633,39229.5,1648.5686,0,0,Left,625,SSpul5
315.5585,84.634,205.0006,206.0846,224.9862,-1645.8505,2188.9634,43335.8163,1545.8776,0,0,Left,625,SSpul5
318.7562,84.553,204.984,204.3593,225.3992,-1643.8248,2268.9038,26765.7647,1001.0294,0,0,Left,625,SSpul5
311.335,84.7204,205.0082,204.5378,224.7948,-1648.0105,2083.3741,37352.4588,1919.6353,0,0,Left,625,SSpul5
309.2387,84.7535,205.0068,203.649,224.83,-1648.838,2030.9668,26546.1831,2092.2535,0,0,Left,648,MOp5
306.1114,84.7895,204.9994,205.7434,225.015,-1649.7384,1952.7861,25392.9524,2100.746,0,0,Left,844,MOp6a
316.6214,84.6085,204.9961,203.5475,225.0967,-1645.2119,2215.5362,43821.9778,1360.3667,0,0,Left,625,SSpul5
314.5157,85.7542,204.9778,206.2971,225.5561,-1673.8538,2162.8916,32599.4237,1590.4576,0,0,Left,945,SSpul6a
319.837,85.6289,204.9584,206.0677,226.0408,-1670.7225,2295.9259,21136.3704,993.6667,0,0,Left,625,SSpul5
311.3791,86.8992,204.9458,203.744,226.3541,-1702.4806,2084.478,33915.7711,1559.0843,0,0,Left,945,SSpul6a
318.778,86.7581,204.9442,206.2055,226.3956,-1698.9537,2269.4493,17843.9048,1290.5238,0,0,Left,625,SSpul5
316.6495,86.806,204.9499,204.769,226.2528,-1700.1504,2216.2368,15562.1613,1498.4194,0,0,Left,625,SSpul5
323.0685,86.6464,204.9213,203.6576,226.9676,-1696.1589,2376.7115,14480,671.1026,0,0,Left,625,SSpul5
318.778,86.7581,204.9442,204.6227,226.3956,-1698.9537,2269.4493,20149.0408,1538.551,0,0,Left,625,SSpul5
320.9179,86.7048,204.9344,206.1142,226.6388,-1697.6197,2322.9479,17748.1111,1016.8889,0,0,Left,625,SSpul5
305.1684,88.0325,204.8744,206.0642,228.1389,-1730.8135,1929.2112,16124.0392,1421.3922,0,0,Left,844,MOp6a
302.079,88.0318,204.8484,203.7489,228.7908,-1730.7962,1851.9761,21203.913,1230.5797,0,0,Left,844,MOp6a
319.8664,88.9313,204.9012,204.9743,227.4689,-1753.2821,2296.66,13226.75,873.7778,0,0,Left,945,SSpul6a
313.5355,90.1303,204.8645,204.5825,228.3883,-1783.2569,2138.3877,12217.2,1221.3667,0,0,Left,945,SSpul6a
272.3144,59.837,209.3521,210.178,116.1972,-1025.9238,1107.8595,16355.5,1374.44,0,0,Left,648,MOp5
264.379,59.3312,209.2838,209.4391,117.906,-1013.2797,909.4761,14069.3611,1017,0,0,Left,767,MOs5
263.4406,60.3626,209.2381,210.2748,119.048,-1039.065,886.0153,15166.775,854.375,0,0,Left,767,MOs5
282.4996,61.3439,209.3068,210.0846,117.3312,-1063.5968,1362.4895,15509.2258,2123,0,0,Left,648,MOp5
265.4493,61.5936,209.2227,210.5287,119.432,-1069.8403,936.2315,16608.5526,1162.9211,0,0,Left,1021,MOs6a
276.4339,62.2219,209.2827,209.654,117.9313,-1085.5484,1210.8463,20235.1833,4154.1833,0,0,Left,648,MOp5
270.4543,62.9942,209.2192,209.1976,119.5211,-1104.8542,1061.3577,14269.5758,1502.2727,0,0,Left,648,MOp5
273.4579,63.1615,209.2328,209.7901,119.1801,-1109.0363,1136.4474,15925.1765,1293.5882,0,0,Left,648,MOp5
273.5071,64.2473,209.1875,209.0788,120.312,-1136.1813,1137.6776,14271.3929,1272.2143,0,0,Left,648,MOp5
270.5028,64.0811,209.1749,208.0582,120.6279,-1132.0268,1062.5699,33099.0189,1076.3019,0,0,Left,1021,MOs6a
275.5208,64.349,209.1926,208.8475,120.1851,-1138.7261,1188.0193,21890.3158,1412.807,0,0,Left,648,MOp5
284.686,64.6773,209.1731,208.6892,120.6725,-1146.9315,1417.1505,25197.98,2311.68,0,0,Left,648,MOp5
266.5278,63.8419,209.1504,208.1118,121.2398,-1126.0466,963.1955,18959.8409,2236.0227,0,0,Left,1021,MOs6a
279.6233,65.6103,209.1465,209.073,121.3372,-1170.2579,1290.5826,49083.8169,1542.0563,0,0,Left,648,MOp5
267.5661,64.991,209.1133,208.2406,122.1678,-1154.7742,989.1516,28385,1093.0137,0,0,Left,1021,MOs6a
268.5593,65.0502,209.1189,208.0714,122.0278,-1156.2553,1013.9835,20169.425,1147.65,0,0,Left,1021,MOs6a
272.5536,65.2776,209.1371,208.2273,121.5719,-1161.9389,1113.841,14484.3824,1376.7941,0,0,Left,844,MOp6a
293.0072,65.8246,209.0461,207.8999,123.847,-1175.615,1625.1797,17076.24,1176.56,0,0,Left,648,MOp5
186.9518,64.9513,206.392,206.5748,190.1998,-1153.7818,-1026.2045,14835.0577,2995.6923,0,0,Right,767,MOs5
287.8675,66.9143,209.0632,209.5321,123.4212,-1202.8568,1496.6882,52027.0462,2194.8154,0,0,Left,648,MOp5
289.9339,66.9325,209.0447,210.0381,123.8836,-1203.3115,1548.348,21069.7358,1939.6226,0,0,Left,648,MOp5
283.7562,66.8307,209.0877,207.8974,122.8068,-1200.7676,1393.9058,17963.2381,3781.8571,0,0,Left,648,MOp5
278.6586,66.6524,209.0984,208.0859,122.5391,-1196.31,1266.466,26041.025,1340.55,0,0,Left,648,MOp5
268.6588,67.2191,209.0252,207.9113,124.37,-1210.4779,1016.4704,18658.0625,982.125,0,0,Left,1021,MOs6a
279.6744,66.6937,209.0979,208.4272,122.5535,-1197.3418,1291.8597,35725.5472,1820.9811,0,0,Left,648,MOp5
277.6975,67.6889,209.0476,208.7251,123.8102,-1222.2234,1242.4379,28680.6078,1294.451,0,0,Left,648,MOp5
298.3046,67.957,208.8958,209.6173,127.6057,-1228.9242,1757.6142,18629.4167,1214.5208,0,0,Left,648,MOp5
282.784,67.8846,209.0423,209.97,123.9423,-1227.1159,1369.6008,37385.4717,2665.8679,0,0,Left,648,MOp5
269.6554,67.2756,209.029,208.3304,124.2758,-1211.8889,1041.3862,16563.9333,1230.6,0,0,Left,1021,MOs6a
292.0498,68.0315,208.9808,210.2192,125.4799,-1230.7882,1601.2458,23822.1636,3080.9091,0,0,Left,648,MOp5
275.6757,67.5946,209.0455,209.6941,123.8635,-1219.8642,1191.8921,18433.4483,1169.1379,0,0,Left,844,MOp6a
291.0587,69.1239,208.9475,209.1654,126.3118,-1258.0976,1576.4667,25539.42,2261.32,0,0,Left,648,MOp5
295.2086,69.1115,208.9039,210.1018,127.4032,-1257.7864,1680.2159,26493.2037,3009.7778,0,0,Left,648,MOp5
269.707,68.3568,208.9795,208.5404,125.5129,-1238.9192,1042.6762,16764.3333,1389.4762,0,0,Left,1021,MOs6a
286.9346,69.0739,208.9762,208.4687,125.5938,-1256.8473,1473.3643,18204.8125,3815.0938,0,0,Left,648,MOp5
272.7101,68.5194,208.9875,207.8202,125.3113,-1242.9843,1117.7515,16465.7442,1053.1628,0,0,Left,844,MOp6a
